-155.233 -312.793 45 
-145.233 -295.472 45 
-145.233 -295.472 15 
-155.233 -312.793 15 

-155.233 -312.793 45 
-165.224 -295.467 45 
-165.224 -295.467 15 
-155.233 -312.793 15 

-155.233 -312.793 45 
-175.233 -312.772 45 
-175.233 -312.772 15 
-155.233 -312.793 15 

-155.233 -312.793 45 
-165.261 -330.097 45 
-165.261 -330.097 15 
-155.233 -312.793 15 

-155.233 -312.793 45 
-145.27 -330.135 45 
-145.27 -330.135 15 
-155.233 -312.793 15 

-155.233 -312.793 45 
-135.233 -312.846 45 
-135.233 -312.846 15 
-155.233 -312.793 15 

-155.233 -312.793 45 
-145.233 -295.472 45 
-145.233 -295.472 15 
-155.233 -312.793 15 

